time,latitude,longitude,depth,mag
2021-10-23T03:39:08.390Z,19.14283371,-155.4589996,33.68999863,2.41
2021-10-23T03:22:16.680Z,38.8196678,-122.7860031,1.65,1.5
2021-10-23T03:18:18.280Z,38.0021667,-121.8398361,2.13,1
2021-10-23T03:16:43.690Z,19.5631,-66.1645,13,3.65
2021-10-23T03:16:01.816Z,24.0245,121.785,10,5.1
2021-10-23T03:10:02.788Z,51.5135,178.8367,53.74,5.1
2021-10-23T02:56:39.830Z,32.0458333,-117.4516667,5.95,3.6
2021-10-23T02:52:18.100Z,37.104332,-121.4899979,8.65,1.01
2021-10-23T02:46:22.070Z,19.20533371,-155.4271698,32.95000076,1.94000006
2021-10-23T02:39:29.913Z,64.3284,-146.6807,17.8,0.9
2021-10-23T02:36:39.235Z,63.0978,-149.2446,6.4,1.9
2021-10-23T02:33:50.932Z,36.80659485,-97.72116089,3.027187824,1.84
2021-10-23T02:16:59.397Z,61.3697,-146.4921,28.9,2
2021-10-23T02:13:56.517Z,-33.2638,-71.7769,34.99,5
2021-10-23T01:52:40.729Z,69.1342,-144.618,11.2,3
2021-10-23T01:45:26.810Z,-36.9426,-72.8481,42.85,4.7
2021-10-23T01:37:46.709Z,64.9185,-148.9152,21.6,1.5
2021-10-23T01:28:46.134Z,65.0191,-148.7779,10.1,1.5
2021-10-23T01:26:53.030Z,36.0371666,-120.5985031,2.55,1.01
2021-10-23T01:25:00.650Z,38.8383331,-122.8213348,1.18,0.86
2021-10-23T01:17:20.674Z,38.8202,20.5464,10,4.1
2021-10-23T01:02:32.930Z,33.7045,-116.7481667,16.07,0.82
2021-10-23T00:57:09.505Z,62.8823,-151.1285,110.6,1.9
2021-10-23T00:47:45.840Z,19.33616638,-155.1450043,3.599999905,1.73
2021-10-23T00:34:18.920Z,-56.2695,-27.9672,129.55,5.2
2021-10-23T00:10:21.080Z,38.795166,-122.8144989,2.91,0.96
2021-10-22T23:58:54.960Z,32.9241667,-116.2685,10.56,1.01
2021-10-22T23:58:25.395Z,64.7989,-148.8584,12.9,2
2021-10-22T23:58:15.047Z,64.8516,-148.9463,27,1.6
2021-10-22T23:55:22.180Z,31.65940981,-104.4251774,5.668823242,3.5
2021-10-22T23:52:49.608Z,64.8303,-148.8668,17.4,1.2
2021-10-22T23:46:58.595Z,60.1204,-152.4131,86.2,2.1
2021-10-22T23:44:59.070Z,38.7775002,-122.7593307,1.65,0.55
2021-10-22T23:31:13.700Z,37.599,-118.7686667,7.15,0.31
2021-10-22T23:12:12.470Z,19.2056675,-155.4433289,35.06999969,1.85000002
2021-10-22T23:09:57.762Z,64.9856,-147.4642,0,1.5
2021-10-22T23:03:07.857Z,51.3611,90.8294,10,5.1
2021-10-22T22:53:22.830Z,38.8328323,-122.8044968,1.79,0.96
2021-10-22T22:32:03.443Z,60.2793,-143.3112,0,1.7
2021-10-22T22:30:20.814Z,58.7414,-152.7767,71.8,2.2
2021-10-22T22:27:07.250Z,19.21683311,-155.4306641,34.31000137,2.25
2021-10-22T22:20:58.190Z,18.2648,-67.7073,82,3.24
2021-10-22T22:11:05.770Z,19.21733333,-155.4328333,35.22,1.75
2021-10-22T22:05:51.710Z,19.2183342,-155.3995056,33.54999924,1.87
2021-10-22T22:00:35.410Z,38.847332,-122.819664,1.05,1.43
2021-10-22T21:59:46.002Z,-17.1111,-173.8391,73.82,5
2021-10-22T21:37:14.070Z,37.5866667,-118.7336667,9.56,0.84
2021-10-22T21:37:11.255Z,64.9069,-150.3165,0,2.1
2021-10-22T21:34:04.680Z,34.0445,-117.2295,14.3,1.59
2021-10-22T21:30:45.960Z,38.8233337,-122.805336,2.37,0.88
2021-10-22T21:30:17.520Z,19.333,-67.9521,10,3.73
2021-10-22T21:25:00.540Z,38.5149994,-119.5226669,3.89,1.7
2021-10-22T21:14:19.700Z,37.5876656,-118.732666,8.97,3.46
2021-10-22T20:55:17.470Z,34.0338333,-117.5433333,9.99,1.15
2021-10-22T20:55:05.521Z,62.6854,-152.2175,0,2.4
2021-10-22T20:33:58.434Z,62.0143,-151.1712,71.2,2
2021-10-22T20:30:47.250Z,58.44266667,-154.5411667,2.26,0.48
2021-10-22T20:30:27.370Z,36.1025,-117.9086667,4.03,1.56
2021-10-22T20:29:30.481Z,63.5323,-147.2791,1.3,2.5
2021-10-22T20:29:15.014Z,64.3957,-146.7594,5,2.7
2021-10-22T20:18:23.770Z,36.1753333,-118.0243333,4.09,1.76
2021-10-22T20:03:08.910Z,48.78666667,-121.8625,-0.95,0.46
2021-10-22T19:46:01.430Z,33.2546667,-115.5675,4.16,1.47
2021-10-22T19:33:27.210Z,33.1413333,-117.1748333,-0.17,1.13
2021-10-22T19:21:11.820Z,35.7265,-117.5508333,6.87,1.21
2021-10-22T19:13:49.350Z,19.19116592,-155.4216614,33.54000092,1.84000003
2021-10-22T19:13:22.231Z,61.1454,-150.0483,20.1,1.7
2021-10-22T19:11:57.100Z,33.8466667,-117.4943333,-0.5,1.99
2021-10-22T19:07:24.150Z,46.9646667,-114.244,6.57,0.35
2021-10-22T18:51:15.720Z,34.9943333,-118.1861667,-0.8,1.49
2021-10-22T18:46:53.724Z,63.0874,-149.4906,83.5,2.1
2021-10-22T18:42:45.460Z,38.822834,-122.7978363,2.51,0.89
2021-10-22T18:39:31.792Z,64.6726,-146.9214,16.4,0.9
2021-10-22T18:38:04.750Z,39.4436667,-111.9646667,4.3,1.73
2021-10-22T18:37:50.070Z,39.4636667,-111.9855,0.51,1.38
2021-10-22T18:13:11.020Z,33.3648333,-116.3691667,12.96,0.82
2021-10-22T18:06:33.760Z,39.4261667,-110.2861667,-3.38,1.68
2021-10-22T18:01:33.340Z,19.43000031,-155.4663391,6.230000019,1.82
2021-10-22T17:53:08.040Z,38.7856674,-122.7638321,0.92,0.46
2021-10-22T17:52:55.328Z,18.2078,145.299,395.23,4.3
2021-10-22T17:52:43.960Z,35.0501667,-118.3145,-1.02,1.08
2021-10-22T17:51:59.600Z,39.4245,-110.3083333,-1.52,1.75
2021-10-22T17:46:58.427Z,63.476,-146.757,16.9,1.9
2021-10-22T17:20:15.091Z,62.8663,-149.635,74.9,1.7
2021-10-22T17:16:50.700Z,19.21783257,-155.3769989,30.72999954,2.36
2021-10-22T17:14:15.554Z,18.7937,-74.1165,10,3.3
2021-10-22T17:12:50.566Z,35.1289,25.2958,10,4.3
2021-10-22T17:07:12.460Z,46.20116667,-122.1901667,0.26,0.05
2021-10-22T17:06:37.990Z,44.2636667,-114.9963333,6.11,2.22
2021-10-22T17:01:13.821Z,-2.3067,100.752,59.45,4.3
2021-10-22T16:58:13.880Z,19.19933319,-155.4068298,31.93000031,1.78999996
2021-10-22T16:46:59.880Z,38.8261681,-122.7975006,2.15,1.62
2021-10-22T16:39:02.610Z,33.9723333,-116.659,14.72,0.78
2021-10-22T16:37:22.520Z,44.9865,-113.045,3.36,1.62
2021-10-22T16:32:18.317Z,65.2236,-148.4057,21.7,1.6
2021-10-22T16:24:25.240Z,19.2015,-155.3606667,45.59,1.89
2021-10-22T16:18:57.120Z,19.18766594,-155.3468323,44.40000153,1.95000005
2021-10-22T16:17:52.660Z,34.2588333,-118.721,11.56,1.68
2021-10-22T16:08:54.780Z,35.6931667,-117.5246667,10.15,1.8
2021-10-22T16:08:03.831Z,63.3511,-151.5124,4.5,2.1
2021-10-22T16:03:30.348Z,38.5331,-119.3986,0.9,1.9
2021-10-22T16:03:18.270Z,19.21116667,-155.4035,33.08,2.21
2021-10-22T15:56:56.550Z,57.4528,-155.062,48.7,1.8
2021-10-22T15:53:51.260Z,38.788166,-122.7613297,1.47,0.72
2021-10-22T15:48:51.595Z,38.1258,-118.9486,9.4,1.6
2021-10-22T15:34:51.164Z,60.7608,-150.5259,20.9,1.7
2021-10-22T15:34:07.640Z,38.8250008,-122.8089981,1.38,0.85
2021-10-22T15:33:47.107Z,63.9705,-148.1007,32.1,1.6
2021-10-22T15:32:57.450Z,37.598,-118.8296667,3.33,1.43
2021-10-22T15:32:34.105Z,62.2254,-151.1697,76.4,2
2021-10-22T15:24:36.960Z,39.4281667,-111.957,4.25,2.09
2021-10-22T15:24:23.311Z,63.6161,-150.7058,14.4,1.6
2021-10-22T15:04:47.680Z,38.8336678,-122.8103333,2.23,0.85
2021-10-22T14:56:59.851Z,61.3836,-146.8408,14,2.3
2021-10-22T14:56:27.233Z,61.5393,-150.9013,23.5,2.9
2021-10-22T14:52:56.190Z,37.9921684,-122.2508316,9.63,2.1
2021-10-22T14:51:31.356Z,64.5824,-149.485,20,1.6
2021-10-22T14:46:47.310Z,36.2143333,-117.8618333,7.85,1.01
2021-10-22T14:36:10.990Z,37.9951667,-122.2503333,8.44,0.91
2021-10-22T14:34:01.490Z,38.8165016,-122.7983322,1.37,0.97
2021-10-22T14:29:48.070Z,38.8273315,-122.8128357,0.8,0.36
2021-10-22T14:21:03.233Z,-18.6378,-177.6431,655.67,4.5
2021-10-22T14:19:00.751Z,38.544,-119.4006,0,1.6
2021-10-22T14:17:06.005Z,62.9487,-149.6002,72.1,1.6
2021-10-22T14:12:45.082Z,38.5303,-119.4005,4.4,1.7
2021-10-22T14:10:26.204Z,38.5296,-119.3896,3.2,1.7
2021-10-22T13:58:00.620Z,37.159,-121.5288333,10.27,0.82
2021-10-22T13:55:27.680Z,38.527832,-119.4051666,2.25,2.54
2021-10-22T13:55:21.010Z,33.344,-116.9285,18.04,0.79
2021-10-22T13:31:59.150Z,47.7668333,-113.7536667,3.91,0.56
2021-10-22T13:27:15.120Z,47.8391667,-114.289,3.17,-0.2
2021-10-22T13:22:28.170Z,38.8078346,-122.8138351,0.08,0.84
2021-10-22T13:10:37.200Z,39.3390007,-123.2361679,7.61,1.77
2021-10-22T12:57:30.020Z,34.025,-117.0728333,10.56,1.74
2021-10-22T12:54:57.420Z,44.8608333,-111.649,10.4,0.78
2021-10-22T12:51:39.753Z,39.98,-119.4753,10.4,0.8
2021-10-22T12:48:14.110Z,60,-153.203,12.62,-0.54
2021-10-22T12:47:52.200Z,38.8413315,-122.8215027,5.2,0.64
2021-10-22T12:31:50.520Z,33.1315,-115.5778333,6.64,1.28
2021-10-22T12:25:20.219Z,36.46016667,-98.76233333,7.42,1.18
2021-10-22T12:23:00.760Z,32.8311667,-115.4686667,3.73,1.31
2021-10-22T12:04:47.100Z,19.201334,-155.423996,32.20000076,1.90999997
2021-10-22T12:01:07.030Z,38.8310013,-122.8126678,1.77,0.97
2021-10-22T11:59:33.548Z,60.8753,-151.5948,69.5,1.4
2021-10-22T11:55:34.417Z,37.2272,-116.574,0.9,1.6
2021-10-22T11:50:53.237Z,38.8936,-119.6445,2.9,1.4
2021-10-22T11:34:30.694Z,63.121,-149.4644,86.2,1.7
2021-10-22T11:29:38.780Z,39.4346667,-111.9605,7.12,3.24
2021-10-22T11:28:16.065Z,38.1459,-117.9449,12.2,1.3
2021-10-22T11:14:49.880Z,-22.1493,-69.1924,108.89,4.4
2021-10-22T11:13:49.584Z,38.1048,-118.017,16,0.7
2021-10-22T11:10:19.630Z,44.6943333,-111.0376667,11.7,1.08
2021-10-22T11:06:34.590Z,33.8276667,-118.2465,6.72,1.2
2021-10-22T11:03:26.740Z,37.5891667,-118.7413333,8.97,1.23
2021-10-22T11:00:48.536Z,44.5237,-115.2335,5,2.5
2021-10-22T10:59:37.560Z,37.604,-118.7616667,6.49,0.6
2021-10-22T10:58:56.010Z,44.6968333,-111.0426667,13.42,1.38
2021-10-22T10:56:20.778Z,63.247,-145.19,5,1
2021-10-22T10:47:53.985Z,38.1755,-118.0812,3.5,1.1
2021-10-22T10:47:36.000Z,19.37933333,-154.9835,6.56,2.05
2021-10-22T10:46:07.780Z,38.7906685,-122.7606659,1.83,0.57
2021-10-22T10:32:56.330Z,37.6336667,-118.9291667,5.1,0.26
2021-10-22T10:29:51.560Z,36.6703339,-121.3193359,5.94,1.97
2021-10-22T10:25:44.450Z,34.0556667,-116.8433333,12.43,0.8
2021-10-22T10:11:53.840Z,38.8236656,-122.7856674,-0.84,0.88
2021-10-22T10:11:31.119Z,35.0853,25.2029,10,4.5
2021-10-22T10:04:51.453Z,60.5195,-152.1726,80.7,2.2
2021-10-22T09:43:33.200Z,33.6678333,-116.741,15.02,0.68
2021-10-22T09:39:27.580Z,35.7638333,-117.5348333,10.72,0.94
2021-10-22T09:38:03.140Z,35.0345,-118.6725,9.57,1.12
2021-10-22T09:30:41.903Z,-20.3019,-70.1677,35.15,3.8
2021-10-22T09:27:31.610Z,19.15733337,-155.4923401,32.54000092,1.76999998
2021-10-22T09:07:52.990Z,33.817,-117.0231667,15.74,0.77
2021-10-22T09:07:15.780Z,19.42716667,-155.6063333,-0.93,1.53
2021-10-22T09:02:28.990Z,37.5881667,-118.7331667,9.81,1.27
2021-10-22T08:55:27.160Z,33.6753333,-116.767,13.68,0.63
2021-10-22T08:47:57.060Z,33.6396667,-116.703,13.85,0.31
2021-10-22T08:47:13.090Z,35.7155,-117.5556667,8.25,0.73
2021-10-22T08:42:23.920Z,19.18799973,-155.4228363,33.61000061,2.22000003
2021-10-22T08:28:54.671Z,-26.0312,178.5495,597.32,4.3
2021-10-22T08:25:48.220Z,46.0196667,-111.427,5.76,0.85
2021-10-22T08:12:46.050Z,44.7853333,-111.5305,14.7,1.04
2021-10-22T07:44:18.570Z,19.18250084,-155.4748383,34.79000092,2.23
2021-10-22T07:39:11.540Z,35.6795,-117.5486667,10.98,0.89
2021-10-22T07:29:17.041Z,61.4722,-146.575,14.5,2.2
2021-10-22T07:27:53.916Z,4.4347,147.283,10,5.4
2021-10-22T07:22:34.080Z,33.1775,-116.121,10.75,0.91
2021-10-22T07:21:20.370Z,35.776,-117.584,8.45,0.74
2021-10-22T07:19:27.810Z,19.1779995,-155.4743347,36.27000046,2.28999996
2021-10-22T07:18:30.519Z,36.5365,-98.963,7.79,1
2021-10-22T07:08:45.400Z,37.8928333,-118.5608333,4.81,1.31
2021-10-22T06:44:32.920Z,38.8349991,-122.8184967,1.73,1.18
2021-10-22T06:36:06.120Z,38.8415,-122.7701667,1.64,0.6
2021-10-22T06:34:52.050Z,35.6398333,-117.4533333,8.17,0.61
2021-10-22T06:14:55.520Z,46.8963333,-112.5115,9.54,0.32
2021-10-22T05:44:50.880Z,38.5353333,-119.5241667,4.39,2.04
2021-10-22T05:43:01.730Z,39.4228333,-110.288,-3.47,1.74
2021-10-22T05:19:50.738Z,14.4566,123.3568,69,4.5
2021-10-22T05:18:52.863Z,60.5429,-151.9302,68.4,1.8
2021-10-22T05:00:00.206Z,38.4993,-119.5553,7.1,1
2021-10-22T04:57:07.820Z,38.5660019,-119.454834,3.22,1.77
2021-10-22T04:54:28.680Z,47.9085,-113.9816667,4.31,-0.58
2021-10-22T04:51:51.490Z,58.19966667,-155.2953333,2.91,0.05
2021-10-22T04:47:17.599Z,65.012,-148.3277,12.4,1.5
2021-10-22T04:37:25.099Z,38.4607,-119.4837,6.4,1.3
2021-10-22T04:34:47.940Z,18.9576664,-155.4753265,-2.089999914,2.5999999
2021-10-22T04:34:44.430Z,19.1845,-155.4818333,38.28,2.89
2021-10-22T04:33:49.690Z,60.0325,-153.0535,-0.65,-0.33
2021-10-22T04:30:00.450Z,33.6411667,-116.7083333,14.66,0.61
2021-10-22T04:29:22.020Z,47.9025,-113.9901667,5.1,0.12
2021-10-22T04:29:09.235Z,62.9693,-150.2617,19.7,1.7
2021-10-22T04:23:52.000Z,19.6545,-68.8105,42,2.92
2021-10-22T04:16:00.083Z,61.5188,-145.9658,9.1,2.4
2021-10-22T04:14:53.030Z,44.3071667,-116.1676667,1.38,2.37
2021-10-22T04:14:28.767Z,60.7775,-147.6142,13,1.9
2021-10-22T04:13:57.880Z,33.3433333,-116.3281667,12.02,1.16
2021-10-22T04:08:31.540Z,19.18716621,-155.4791718,35.61000061,2.18000007
2021-10-22T04:07:23.595Z,39.9857,-119.469,10.8,0.7
2021-10-22T03:58:09.030Z,19.1811676,-155.4579926,37.20999908,1.98000002
2021-10-22T03:54:58.730Z,33.6385,-116.7033333,13.81,0
2021-10-22T03:52:37.340Z,19.18449974,-155.4624939,33.06999969,2.00999999
2021-10-22T03:37:25.810Z,19.18799973,-155.4734955,36.27000046,2.11999989
2021-10-22T03:33:28.200Z,44.7756667,-111.029,10.17,0.85
2021-10-22T03:32:32.670Z,37.5881667,-118.75,9.73,0.5
2021-10-22T03:29:15.740Z,61.33666667,-152.4786667,1.05,0.03
2021-10-22T03:13:14.720Z,47.9336667,-113.9683333,5.87,-0.23
2021-10-22T03:12:53.730Z,19.20883369,-155.4341736,31.54000092,1.82000005
2021-10-22T03:04:50.780Z,32.9506667,-115.5281667,6.8,1.37
2021-10-22T03:02:46.480Z,61.44583333,-152.117,-2.35,0.5
2021-10-22T03:02:31.850Z,33.9395,-116.713,14.94,0.91
2021-10-22T02:43:07.803Z,62.568,-151.3154,89.9,2
2021-10-22T02:39:48.803Z,31.65042698,-104.2361899,7.365551758,2.5
2021-10-22T02:39:46.148Z,60.3066,-150.2482,33.9,3.4
2021-10-22T02:39:32.950Z,37.585,-118.7336667,8.71,1.1
2021-10-22T02:39:16.739Z,-9.2293,110.3822,31.36,4.6
2021-10-22T02:37:09.122Z,31.66290959,-104.306254,6.645727539,2.2
2021-10-22T02:36:34.360Z,36.0823333,-117.8405,2.33,1.31
2021-10-22T02:30:17.330Z,37.5875015,-118.7338333,8.96,3.36
2021-10-22T02:21:15.383Z,-8.7794,112.5219,80.08,5.3
2021-10-22T02:09:49.382Z,56.2789,-154.735,0,2.9
2021-10-22T02:09:47.947Z,-49.0821,-8.7474,10,4.9
2021-10-22T02:04:44.406Z,60.5029,-150.9345,4.8,2.1
2021-10-22T02:02:27.434Z,64.9141,-148.8829,18.1,1.4
2021-10-22T01:58:53.267Z,61.3516,-151.5022,63,2.2
2021-10-22T01:55:34.360Z,44.351,-114.834,6.39,1.92
2021-10-22T01:45:04.712Z,56.2076,-149.757,10,2.9
2021-10-22T01:36:30.680Z,38.8468323,-122.8178329,1.71,1.18
2021-10-22T01:36:08.570Z,38.8470001,-122.8183365,1.3,0.86
2021-10-22T01:35:18.650Z,38.8443336,-122.8181686,0.89,0.87
2021-10-22T01:28:36.060Z,17.8041,-66.7605,7,2.64
2021-10-22T01:27:09.190Z,39.4276667,-110.3081667,-1.68,1.84
2021-10-22T01:19:07.865Z,61.5113,-147.9667,0,2.2
2021-10-22T01:11:09.057Z,61.8136,-149.3806,41.1,1.6
2021-10-22T01:08:45.290Z,33.3266667,-116.3065,10.75,0.88
2021-10-22T01:07:33.545Z,31.61222732,-104.3279054,6.131567383,2.3
2021-10-22T01:06:29.297Z,39.9397,-118.3146,4.3,1
2021-10-22T01:04:01.550Z,31.66056481,-104.314309,6.131567383,2.1
2021-10-22T00:51:47.940Z,19.2191658,-155.4353333,33.81999969,2.03999996
2021-10-22T00:48:53.241Z,69.283,-144.3857,19.7,3.4
2021-10-22T00:40:11.960Z,19.21183395,-155.4083405,30.88999939,1.97000003
2021-10-22T00:36:26.510Z,36.5141678,-121.0796661,8.73,1.61
2021-10-22T00:22:21.301Z,63.5776,-153.1409,0,1.8
2021-10-22T00:18:33.610Z,44.2666667,-115.1983333,9.77,2.03
2021-10-22T00:11:35.245Z,60.584,-143.1085,18.1,1.6
2021-10-22T00:11:28.180Z,44.3281667,-115.1425,5.73,1.92
2021-10-22T00:05:09.030Z,45.1815,-112.418,-2,1.29
2021-10-22T00:05:01.240Z,19.19916725,-155.4236603,33.11999893,2.32999992
2021-10-21T23:57:44.058Z,61.7169,-150.9537,58.9,1.7
2021-10-21T23:57:11.470Z,39.4281667,-110.3093333,-1.58,1.88
2021-10-21T23:51:47.160Z,19.41366667,-155.26,12.81,2.18
2021-10-21T23:50:16.990Z,33.4013333,-116.3848333,7.51,0.61
2021-10-21T23:48:58.098Z,61.3862,-150.1053,43.8,1.2
2021-10-21T23:38:27.598Z,59.2788,-152.8431,79.2,2.4
2021-10-21T23:31:59.300Z,63.0808,-150.8144,123.3,2.6
2021-10-21T23:26:36.640Z,64.6732,-149.2007,14,1.6
2021-10-21T23:24:09.880Z,33.6403333,-116.7051667,14.16,0.46
2021-10-21T23:10:14.950Z,38.8395004,-122.82267,2.24,1.18
2021-10-21T23:06:10.920Z,34.7688333,-118.9581667,8.09,1.19
2021-10-21T23:02:05.830Z,36.2641678,-120.8324966,5.32,1.63
2021-10-21T22:51:44.530Z,35.9454994,-119.7981644,18.26,2.16
2021-10-21T22:49:24.130Z,19.19333267,-155.4708405,35.77000046,1.86000001
2021-10-21T22:46:58.900Z,47.9236667,-113.9905,5.37,0.22
2021-10-21T22:35:35.560Z,37.2191658,-119.2789993,8.26,2.76
2021-10-21T22:33:27.214Z,37.4577,-117.5203,5.6,1.7
2021-10-21T22:26:46.680Z,33.642,-116.7063333,14.68,0.71
2021-10-21T22:24:22.760Z,33.0663333,-115.0003333,-0.25,1.35
2021-10-21T22:23:16.472Z,31.64653324,-104.2337399,7.494091797,2.4
2021-10-21T22:14:40.099Z,62.1138,-150.5763,12.6,1.7
2021-10-21T22:09:11.310Z,33.3636667,-116.9708333,7.9,0.66
2021-10-21T22:07:54.390Z,36.4604988,-121.0445023,5.54,2.01
2021-10-21T22:02:27.328Z,39.867,-118.392,13.8,1.4
2021-10-21T22:00:03.624Z,64.4505,-146.7556,0,1.4
2021-10-21T21:58:20.753Z,-39.0151,174.9596,226.02,5.6
2021-10-21T21:56:41.520Z,47.9411667,-113.985,7.8,1.86
2021-10-21T21:44:30.050Z,19.19499969,-155.4179993,34.59999847,1.94000006
2021-10-21T21:31:35.552Z,63.1554,-150.4286,102.3,2.1
2021-10-21T21:27:05.020Z,33.2583333,-116.2178333,10.46,1.49
2021-10-21T21:19:30.050Z,45.0871667,-111.7333333,-2,1.08
2021-10-21T21:15:44.380Z,36.6648331,-121.3066635,7.81,1.6
2021-10-21T20:57:33.822Z,61.5949,-146.3748,31.6,1.8
2021-10-21T20:51:06.470Z,38.8353348,-122.7910004,1.89,0.9
2021-10-21T20:47:51.342Z,59.8926,-141.6458,19,1.8
2021-10-21T20:42:39.210Z,33.4755,-116.882,13.66,0.81
2021-10-21T20:38:36.088Z,31.68148696,-104.4226906,6.131567383,2.2
2021-10-21T20:30:26.230Z,19.18883324,-155.4290009,32.84000015,2.12
2021-10-21T20:28:43.697Z,60.0409,-151.3658,58.4,2
2021-10-21T20:23:14.940Z,58.6542,-153.8494,73.7,2.4
2021-10-21T20:22:52.030Z,34.1123333,-117.5015,4.23,0.82
2021-10-21T20:22:10.708Z,16.1762,-93.7357,100.84,4.4
2021-10-21T20:14:44.564Z,60.9341,-150.8548,37.9,1.7
2021-10-21T20:01:50.668Z,61.4771,-150.0757,39.7,1.5
2021-10-21T20:01:12.119Z,35.99866667,-96.53683333,0,1.56
2021-10-21T19:56:48.074Z,36.2874,-115.3954,0,1.7
2021-10-21T19:50:10.790Z,35.6255,-117.4536667,8.55,1.17
2021-10-21T19:45:48.670Z,32.6031667,-117.005,-0.34,1.57
2021-10-21T19:45:11.060Z,33.6386667,-116.7128333,14.67,0.9
2021-10-21T19:36:39.250Z,57.65133333,-156.0163333,-1,1.54
2021-10-21T19:35:25.600Z,39.425,-110.3031667,-1.92,1.74
2021-10-21T19:34:37.222Z,-6.0496,122.5364,10,4.3
2021-10-21T19:31:25.520Z,33.3903333,-116.4163333,13.52,1.1
2021-10-21T19:28:15.740Z,39.4261667,-110.3081667,-1.51,1.59
2021-10-21T19:18:22.750Z,38.8346672,-122.8068314,2.39,1.25
2021-10-21T19:10:31.450Z,39.4291667,-110.3041667,-1.88,2.06
2021-10-21T19:03:21.971Z,61.9498,-151.1347,69.7,2.1
2021-10-21T18:53:03.650Z,45.9203333,-111.4556667,-2,1.57
2021-10-21T18:48:24.300Z,34.9905,-118.187,-0.84,1.24
2021-10-21T18:44:34.553Z,62.9283,-148.3227,71.9,4.4
2021-10-21T18:43:18.434Z,37.5776,-117.167,7.6,0.5
2021-10-21T18:31:16.290Z,61.42816667,-152.0945,7.69,0.24
2021-10-21T18:23:00.610Z,38.8216667,-122.8544998,2.17,0.37
2021-10-21T18:16:35.112Z,62.313,-150.1163,4.3,1.9
2021-10-21T18:13:08.420Z,33.441,-116.6381667,6.71,0.71
2021-10-21T18:12:12.330Z,33.5845,-116.806,8.02,0.47
2021-10-21T18:12:02.026Z,59.2931,-152.2089,81.4,2.2
2021-10-21T18:06:31.579Z,34.28683333,-96.36516667,0,1.63
2021-10-21T18:01:38.040Z,33.6401667,-116.7028333,14,0.41
2021-10-21T18:00:57.030Z,35.8048333,-117.622,6.55,0.43
2021-10-21T17:57:11.386Z,61.8422,-150.015,42.3,1.8
2021-10-21T17:56:08.972Z,31.77378534,-104.5903393,3.997802734,3.2
2021-10-21T17:50:56.520Z,45.371,-121.7015,2.03,0.12
2021-10-21T17:46:07.584Z,38.1841,73.0489,75.53,4.2
2021-10-21T17:45:18.510Z,36.2155,-117.8575,6.86,1.02
2021-10-21T17:38:33.360Z,33.6376667,-116.7013333,13.74,0.22
2021-10-21T17:38:16.780Z,33.6348333,-116.7008333,13.26,0.55
2021-10-21T17:37:36.500Z,61.6787,-150.7272,52.4,2.2
2021-10-21T17:28:38.740Z,19.32083333,-155.1883333,1.64,2.98
2021-10-21T17:28:35.880Z,33.6391667,-116.7031667,13.78,0.46
2021-10-21T17:26:50.720Z,33.6388333,-116.701,14.04,0.19
2021-10-21T17:26:35.860Z,33.6355,-116.7031667,13.37,0.02
2021-10-21T17:26:19.250Z,33.6435,-116.7076667,14.4,0.19
2021-10-21T17:24:56.460Z,33.6426667,-116.7046667,14.3,0.69
2021-10-21T17:24:10.910Z,33.6408333,-116.708,14.58,0.77
2021-10-21T17:22:23.990Z,33.6335,-116.717,14.57,2.41
2021-10-21T17:22:17.960Z,33.635,-116.7066667,13.18,0.88
2021-10-21T17:20:32.800Z,33.6435,-116.7011667,13.87,0.52
2021-10-21T17:19:26.850Z,33.6378333,-116.7093333,14.54,0.95
2021-10-21T17:15:22.110Z,38.8303337,-122.802002,1.62,1.57
2021-10-21T17:14:08.360Z,36.0438333,-89.8943333,5.69,1.38
2021-10-21T17:13:34.970Z,36.0255,-89.873,3.89,1.84
2021-10-21T17:11:59.910Z,39.4226667,-110.2975,-2.34,1.57
2021-10-21T17:05:52.760Z,35.773,-117.577,7.77,0.97
2021-10-21T16:58:05.520Z,35.9016667,-117.6856667,2.58,-0.17
2021-10-21T16:57:39.698Z,57.1165,-146.5362,10,3.5
2021-10-21T16:45:21.930Z,33.711,-116.7301667,17.24,0.58
2021-10-21T16:43:40.335Z,38.4939,-119.5404,4.7,0.8
2021-10-21T16:38:20.390Z,38.8136673,-122.7856674,0.28,0.84
2021-10-21T16:37:55.752Z,56.3463,-156.4873,1.7,2.6
2021-10-21T16:14:27.740Z,34.0085,-117.2278333,2.99,0.65
2021-10-21T16:09:36.220Z,58.30033333,-154.9366667,3.4,-0.35
2021-10-21T16:03:22.980Z,36.8894997,-121.6204987,0.56,1.7
2021-10-21T16:00:18.410Z,38.4995,-119.508,4.19,-0.05
2021-10-21T15:59:33.920Z,38.5115,-119.5021667,4.57,0.75
2021-10-21T15:59:21.210Z,35.92283333,-95.15883333,0,1.56
2021-10-21T15:56:38.230Z,39.4253333,-110.3083333,-1.45,1.88
2021-10-21T15:48:12.136Z,64.9544,-148.9106,4.8,1.9
2021-10-21T15:41:36.780Z,32.4141667,-115.3895,11.56,2.32
2021-10-21T15:40:27.850Z,34.1905,-117.6106667,9.17,1.06
2021-10-21T15:35:03.859Z,67.3657,-156.3795,4.1,1.8
2021-10-21T15:33:52.980Z,38.8433342,-122.8398361,11.53,0.4
